X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Y
-0.10362,0.82621,0.073256,1.6242,10.709,-0.16135,-0.097242,0.16076,0.93005,0.13282,-0.097242,-0.82853,-0.004639,-0.097242,-65174.0,-0.0056,1.2103,-0.097242,-0.097493,15.768,1.092,-0.12314,-0.10389,-0.15424,0.13282,-0.01332,-1.1482,0.090509,4.9778,0.7981,-0.097493,39.945,9.1375,-0.14904,-0.12314,1.173,0.20813,0.84167,-0.12346,0.26583,-0.88981,-0.12346,58.34,42.572,-2.4049,1.257,14.665,-0.21576,-0.21631,0.23072,0.11737,0.10944,0.1641,1.0399,6961.3,-0.075213,-0.78016,1.0752,5.3369,23.149,8.5737,42.95,8.4983,1.2323,0.0
-0.38986,0.22824,0.26481,2.1654,12.308,-0.38986,-0.38986,3.0822,0.73082,0.70348,-0.38986,-1.7156,-0.38553,-0.38986,-244.07,-1.4955,4.3813,-0.38986,-0.44034,86.243,0.9369,-0.33231,-0.44034,-0.38986,0.70348,-1.4955,1321.9890348527397,0.52133,4.2753,0.23021,-0.44034,68.465,5.3312,-1.4559,-0.33231,1.0598,281.22,0.70449,-0.37534,0.17727,-0.026442,-0.37534,186.25,100.0,-1.8636,1.2448,63.029,-0.38083,-0.43015,2.1558,0.22724,0.18757,1.3849,1.3869,4991.8,-0.36832,-0.55418,1.3683,0.00143,4.2322,3.6499,93.681,3.8962,1.743,1.0
0.029722,0.77276,0.16066,1.3938,-27.55,0.0,0.038281,0.29386,2.1471,0.22709,0.05909,0.093834,0.034948,0.038281,3758.8,0.097105,1.2941,0.038281,0.017829,52.763,1.1786,0.050026,0.013843,0.09117,0.21417,0.086029,2.4041,0.37258,3.8182,0.34863,0.02752,70.764,5.1764,2.7328,0.042873,2.1709,8.1706,0.25869,0.019967,0.081595,0.29682,0.023299,91.005,38.242,0.095759,0.8424,53.838,0.013268,0.006179,0.73584,0.40796,0.19387,0.52661,0.59991,1057.0,0.019963,0.13088,0.97279,0.13918,6.9177,9.5446,69.352,5.263,4.9792,1.0
0.2404,0.63155,0.021301,1.0337,-24.871,0.0,0.31554,0.58302,4.7851,0.36821,0.44882,0.49963,0.069461,0.31554,693.53,0.52629,1.5834,0.31554,0.065943,24.426,10.36751572321924,0.44054,0.05024,0.31554,0.35627,0.40731,3.3055,0.061404,3.6306,0.1121,0.093791,53.027,6.8969,6.8969,0.43773,4.8047,173.45369449941683,0.36821,0.091478,0.15196,0.046027,0.092065,42.478,18.052,0.75073,0.65901,26.834,0.42371,0.088547,1.0337,0.63155,0.14499,1.0614,1.0614,91.0,0.091527,0.65289,0.90656,0.0,14.943,20.22,48.174,7.5767,13.794,1.0
0.012725,0.92932,-0.43695,0.44879,-112.92,0.0,0.014975,0.075964,2.3788,0.070595,0.022303,0.01889,0.016172,0.014975,8817.1,0.041397,1.0761,0.014975,0.006295,45.225,10.36751572321924,0.022071,0.00535,0.014975,0.019747,0.038977,3.0116,-0.67842,3.7709,0.38949,0.009148,122.82,2.9761,2.5386,0.023017,2.3815,0.45,0.20619,0.009676,0.004687,0.67981,0.009278,54.017,8.7922,0.043174,0.37651,45.601,-0.001425,-0.000599,0.38282,0.79271,0.33601,0.10961,0.32013,-2578.0,0.00969,0.18026,0.99062,1.9207,8.0707,41.514,121.63,3.0009,3.6934,1.0
0.061995,0.74039,0.13287,1.2203,0.96317,0.0,0.076314,0.35051,2.6837,0.25952,0.10038,0.12655,0.042836,0.076314,2350.7,0.15527,1.3506,0.076314,0.028436,16.8,10.36751572321924,0.099387,0.0231,0.076314,0.084299,0.13593,4.1291,0.50332,4.0117,0.24169,0.036458,84.438,4.329,3.526,0.076939,2.711,4.5719,0.39346,0.028668,0.15626,0.17879,0.037033,87.272,70.471,0.50187,0.3611,17.271,0.060739,0.022632,0.99395,0.60304,0.231,0.98304,1.4904,1365.0,0.028691,0.23889,0.96295,0.51613,21.726,5.1794,82.016,4.4504,10.166,1.0
0.012653,0.65967,-0.032487,0.94199,-34.061,0.0,0.019528,0.51591,2.5463,0.34033,0.039448,0.03487,0.028882,0.019528,3274.0,0.11148,1.5159,0.019528,0.007669,28.031,1.5219,0.037398,0.004969,0.073042,0.31902,0.10106,1.8773,-0.06876,3.981,0.25899,0.013705,82.317,4.4835,3.8062,0.06328,2.5502,3.6281,0.43183,0.024851,0.008207,0.24055,0.014687,74.959,46.928,0.064706,0.3574,28.427,-0.016617,-0.006526,0.79968,0.56001,0.22304,0.72032,0.91398,-311.0,0.024819,0.037179,0.98456,0.26886,13.021,7.7779,80.274,4.5469,5.3893,1.0
0.018473,0.22311,0.59845,3.9868,95.453,0.0,0.018473,3.4821,1.6908,0.77689,0.025414,0.092196,0.067976,0.018473,708.55,0.51514,4.4821,0.018473,0.010926,67.716,0.96875,0.0,0.010926,0.017148,0.69962,0.51514,0.0,2.9748,4.6917,0.094892,0.0232,63.595,5.7395,5.1545,0.014908,1.6908,173.45369449941683,0.77689,0.008817,0.33986,0.0771,0.0,157.75,90.03,0.058892,2.4213,99.559,-0.096459,-0.05705,3.5804,0.20037,0.17423,3.8617,3.8617,29429.0,0.31984,0.023778,0.68646,0.0,5.3901,4.0542,43.255,8.4384,8.4044,0.0
-0.06314,0.29198,0.1976,1.7245,-28.935,0.000423,-0.06314,2.4248,1.4289,0.70802,-0.06314,-0.2315,-0.036434,-0.06314,-2047.1,-0.1783,3.4248,-0.06314,-0.044186,74.627,1.3587,0.0,-0.044186,-0.050647,0.36916,-0.1783,1321.9890348527397,0.37307,4.6917,0.1896,-0.088635,79.891,4.5687,4.2676,0.003891,1.4289,10.343,0.72524,0.002723,0.094496,0.87854,0.0,113.56,38.931,-0.21612,0.65331,85.578,-0.011078,-0.007753,1.6108,0.27274,0.21888,1.3367,1.3693,9715.0,0.12797,-0.089178,0.88404,0.024332,4.891,9.3755,69.667,5.2392,2.6978,0.0
0.15641,0.57294,0.18334,1.3761,-17.931,0.32203,0.15641,0.67149,1.0492,0.38472,0.15641,0.32085,0.098319,0.15641,1146.0,0.31849,1.7454,0.15641,0.084272,45.94,1.2054,0.19375,0.084272,0.32203,0.38472,0.31849,1.0953,0.55697,4.3524,0.28133,0.084272,100.58,3.6289,0.33818,0.19375,2.0533,5.1162,0.47018,0.10439,0.17921,0.085688,0.10439,114.74,68.805,0.66955,0.8969,48.198,0.16768,0.090348,1.1708,0.48748,0.27557,1.1687,1.4283,4126.8,0.046854,0.40654,0.95315,0.22213,7.9451,5.3049,95.869,3.8073,5.6382,0.0
-0.027371,0.90039,-0.11976,0.39351,-129.39,-0.025138,-0.032475,0.055385,0.97582,0.049868,-0.032475,-0.16447,0.1046,-0.032475,7196.2,0.050721,1.1106,-0.032475,-0.074384,1.1548,1.2503,-0.002311,-0.062694,-0.028752,0.049868,0.05639,-0.051654,-0.12985,4.8165,2.0306,-0.074384,161.09,2.2658,-0.002567,-0.002311,0.4487,0.10858,0.7528,-0.005293,0.12873,0.39036,-0.005293,43.711,42.556,-19.815,0.38652,1.1269,-0.080455,-0.18428,0.086299,0.19746,0.44134,0.054069,0.81622,-7848.6,-0.024774,-0.54888,1.0248,14.096,316.06,8.5769,165.08,2.211,0.47337,0.0
-0.030098,1.4724,0.50947,88.97,4810.7,-0.030098,-0.030098,-0.32328,1.2502,-0.476,-0.030098,-5.197,-0.07898,-0.030098,-87658.0,-0.004164,0.67917,-0.030098,-0.38773,0.0,0.79641,0.014068,-0.38773,-0.030098,-0.476,-0.004164,1321.9890348527397,1.051,4.5756,12.935,-0.38773,34.044,10.722,0.009554,0.014068,0.083256,0.35133,0.99061,0.18123,80.858,1.2727,0.18123,220.9,220.9,-30.208158261859854,88.97,0.0,-0.009899,-0.12753,0.34995,0.005791,0.09327,-0.98196,2.0436,19175.0,0.20011,0.063232,0.79989,-3.0811,432.88295799854905,1.6523,27.231,13.404,0.16014,1.0
0.14106,0.59246,0.25763,1.8488,42.08,0.36886,0.14106,0.67006,1.2166,0.39698,0.14106,0.46476,0.18646,0.14106,1129.0,0.3233,1.6879,0.14106,0.13732,52.718,1.2322,0.16368,0.13732,0.36886,0.39698,0.3233,1.9385,0.58704,4.6437,0.57475,0.13732,131.2,2.7821,0.27628,0.16368,1.0378,1.4285,0.68594,0.15934,0.061044,0.090949,0.15934,192.8,140.08,0.95073,1.36,64.135,0.1132,0.1102,0.94713,0.30351,0.35944,0.90457,1.563,11343.0,0.17802,0.35532,0.82198,0.72788,6.9237,2.6056,107.84,3.3846,2.3407,0.0
0.069064,0.59821,0.29542,1.774,-12.273,0.1924,0.090726,0.6572,1.1046,0.39314,0.090726,0.2377,0.059819,0.090726,1708.4,0.21365,1.6717,0.090726,0.042463,60.283,1.2207,0.1816,0.032325,0.22239,0.39314,0.17744,0.93885,0.91491,4.8745,0.26685,0.042463,72.022,5.0679,0.30358,0.1816,2.1607,1.4975,0.60967,0.084998,0.09248,0.089933,0.084998,109.64,49.36,0.19572,0.84948,66.586,0.14452,0.067643,1.1319,0.38168,0.19732,1.2176,1.8881,22127.0,0.094658,0.17567,0.90534,0.55075,6.0548,7.3946,65.205,5.5977,6.6169,0.0
0.097073,0.15583,0.32244,3.1737,11.105,0.41248,0.12172,5.2981,1.0187,0.82562,0.12172,0.82056,0.05476,0.12172,311.86,1.1704,6.4171,0.12172,0.036545,22.511,1.1142,0.069537,0.029146,0.51507,0.82562,1.0122,0.21267,0.60927,4.4538,0.044656,0.036545,16.559,22.042,0.44623,0.069537,3.4964,35.394,0.83312,0.020878,0.16944,0.039348,0.020878,48.837,26.326,0.47258,1.7889,22.931,0.00887,0.002663,3.021,0.14834,0.045367,1.5601,1.5742,9167.9,0.018309,0.11758,0.98169,0.009081,16.214,13.864,16.256,22.453,6.2934,0.0
0.13873,0.65187,0.11044,1.2562,-30.908,0.0,0.13873,0.53404,2.2789,0.34813,0.14069,0.32181,0.060877,0.13873,1715.0,0.21282,1.534,0.13873,0.060877,42.282,10.36751572321924,0.0,0.060877,0.13873,0.33843,0.21282,0.0,0.2409,3.7125,0.2833,0.1389,86.852,4.2026,2.7793,0.048142,2.2789,1.2573,0.56889,0.021125,0.019169,0.6044751702434106,0.0,85.413,43.131,0.52552,0.64382,53.184,0.0,0.0,0.83076,0.43111,0.23795,0.75936,1.2409,569.62,0.20498,0.39851,0.79588,0.63414,8.6325,8.4625,69.049,5.2861,4.9709,0.0
-0.08155,0.97152,0.70154,3.4076,56.877,0.10137,-0.08155,0.029286,1.3544,0.028452,-0.062715,-0.27987,-0.058051,-0.08155,-4510.1,-0.080929,1.0293,-0.08155,-0.060212,31.422,10.36751572321924,-0.062722,-0.060212,-0.08155,0.01982,-0.080929,-3.3301,98.164,3.7629,0.55047,-0.057557,75.009,4.8884,1.4662,-0.063473,1.3616,173.45369449941683,0.028452,-0.046865,2.0122,-0.54157,-0.04631,109.58,78.154,-0.69942,2.4123,29.878,-0.065648,-0.048471,1.022,0.29139,0.20457,3.9812,3.9812,4064.0,-0.046903,-2.8663,1.0461,0.0,11.616,4.6702,78.527,4.6481,189.52,1.0
0.000493,0.33412,0.11637,1.466,-22.197,0.0,0.005172,1.9929,0.7602,0.66588,0.039223,0.020712,0.076944,0.005172,2084.9,0.17507,2.9929,0.005172,0.006803,62.798,0.81329,0.000535,0.000649,0.027002,0.48048,0.16106,0.015712,0.18356,4.9792,0.40222,0.02477,140.2,2.6446,1.9764,-0.005938,0.7602,29.904,0.67374,-0.00781,0.20569,0.2068,0.000704,151.1,88.304,0.00377,0.94223,72.293,-0.052787,-0.069438,1.0956,0.2497,0.37813,1.0504,1.0628,11093.0,0.14488,0.00074,0.91345,0.011815,5.8123,4.1335,119.89,3.0445,1.1992,1.0
0.062339,0.90894,0.32375,2.4295,60.879,0.067822,0.077928,0.074968,1.0738,0.068141,0.077928,0.3441,0.11617,0.077928,2266.3,0.16105,1.1002,0.077928,0.061839,37.333,1.1404,0.088823,0.049469,0.090751,0.068141,0.1439,0.75684,0.71979,4.8755,0.68781,0.061839,70.433,5.1822,0.097722,0.088823,1.3269,0.61735,0.75061,0.070486,0.22149,0.18999,0.070486,144.84,107.51,0.48366,1.8604,40.086,0.020362,0.016158,0.60534,0.22647,0.19297,0.1515,1.6688,24303.0,0.068686,0.91485,0.93131,10.016,9.7769,3.3952,65.596,5.5644,2.8017,0.0
0.274,0.30106,0.18217,1.6751,-6.6011,0.274,0.346,2.2818,1.2132,0.68697,0.346,1.2823,0.22808,0.346,288.43,1.2655,3.3216,0.346,0.20713,45.14,1.2832,0.27879,0.16403,0.346,0.68697,1.0263,1321.9890348527397,0.33243,4.0212,0.16565,0.20713,71.529,5.1028,0.92603,0.27879,1.7203,7.8587,0.7182,0.1669,0.090995,0.031544,0.1669,93.402,48.262,1.3264,0.90953,54.763,0.2438,0.14595,1.5014,0.26983,0.19597,1.2536,1.3106,1912.9,0.17572,0.39885,0.82428,0.045459,8.0859,7.563,58.961,6.1906,3.0482,1.0
0.10404,0.25275,0.41143,2.6278,37.698,0.10404,0.13164,2.9179,1.0567,0.73748,0.13164,0.52084,0.069623,0.13164,503.38,0.72509,3.9565,0.13164,0.050011,21.569,1.6378,0.14257,0.039524,0.13164,0.73748,0.61587,1321.9890348527397,1.2251,4.9476,0.093813,0.050011,37.033,9.8561,0.5641,0.14257,2.6437,173.45369449941683,0.73748,0.054164,0.024683,0.042789,0.054164,91.233,69.664,0.66884,2.0124,22.791,0.09095,0.034552,2.6278,0.25275,0.10146,2.196,2.196,36470.0,0.05362,0.14107,0.94638,0.0,16.923,5.2394,35.047,10.415,7.8382,1.0
0.077948,0.67052,-0.2419,0.63211,-156.74,0.22669,0.081706,0.48898,1.0958,0.32787,0.081706,0.12426,0.090838,0.081706,1921.9,0.18992,1.4914,0.081706,0.058283,75.756,1.4905,0.11932,0.055602,0.2335,0.32787,0.18431,0.9327,-0.41394,4.6976,0.47427,0.058283,187.6,1.9456,0.17795,0.11932,1.4209,9.5882,0.34088,0.085112,0.015079,0.13364,0.085112,105.63,29.876,0.2679,0.18959,83.017,0.073679,0.052557,0.61985,0.65752,0.51398,0.56107,0.58332,-12056.0,0.087465,0.23774,0.91254,0.039654,4.8181,12.217,171.19,2.1321,2.399,0.0
0.090042,0.20136,0.41321,3.2003,50.125,0.0,0.11887,3.9663,2.0998,0.79864,0.3543931986262164,0.63296,0.05661,0.11887,618.29,0.59034,4.9663,0.11887,0.05661,21.404,1.0616,0.045462,0.042881,0.23687,0.27629,0.44718,295.15,1.0357,4.9466,0.019642,0.056683,34.51,10.988,10.248,0.043065,2.1826,173.45369449941683,0.79864,0.020509,0.86728,0.14764,0.021651,76.159,54.755,0.73126,1.5229,21.78,0.045462,0.021651,2.9848,0.1878,0.091008,2.0017,2.0017,36538.0,0.054062,0.11274,0.91319,0.0,17.053,6.666,32.644,11.181,5.2629,1.0
0.12663,0.80208,-0.1133,0.83737,-72.484,0.0,0.12663,0.24677,1.8682,0.19792,0.14477,0.18176,0.078035,0.12663,2008.1,0.18176,1.2468,0.12663,0.067784,44.801,10.36751572321924,0.1446,0.067784,0.12663,0.19792,0.18176,7.9721,-0.27197,4.0738,0.35779,0.076544,147.39,2.4765,2.1512,0.14292,1.8702,3.3603,0.3033,0.076499,0.19315,0.16327,0.077402,87.69,42.889,0.55224,0.52228,48.51,0.12545,0.067151,0.72736,0.6967,0.40379,0.47509,0.72803,-1343.0,0.076499,0.63981,0.92259,0.5324,8.1472,8.5104,136.12,2.6815,4.4844,1.0
0.014759,0.58819,0.059899,1.1032,-43.532,-0.054605,0.020036,0.64631,1.0093,0.38015,0.020036,0.034508,0.022602,0.020036,5111.9,0.071403,1.7001,0.020036,0.010783,32.298,1.0603,0.038452,0.007943,-0.048706,0.38015,0.062431,0.20886,0.16662,4.6807,0.31581,0.010783,115.11,3.1709,0.065373,0.038452,1.9089,62.764,0.38774,0.020694,0.20117,0.32008,0.020694,102.87,70.573,0.08976,0.81997,32.599,0.016489,0.008874,1.0889,0.5806,0.31537,1.0575,1.0786,2871.5,0.009228,0.038824,0.99077,0.019953,11.301,5.1719,114.05,3.2004,5.1688,0.0
0.12103,0.43929,0.067113,1.1956,-10.182,0.34283,0.15532,1.1357,1.0588,0.4989,0.15532,0.45259,0.10039,0.15532,647.21,0.56396,2.2764,0.15532,0.062941,14.454,1.2167,0.15244,0.049048,0.43167,0.4989,0.48591,0.65407,0.11381,5.4922,0.16098,0.062941,53.742,6.7917,0.34703,0.15244,2.4999,3.252,0.59502,0.061777,0.21779,0.05898,0.061777,49.631,35.177,1.2386,0.91081,15.303,0.060023,0.024324,0.93398,0.34317,0.14724,0.84601,1.009,20844.0,0.055495,0.2426,0.9445,0.19265,25.252,10.376,50.76,7.1908,4.1845,0.0
0.13025,0.65062,-0.23907,0.51267,-78.094,0.13025,0.15668,0.44007,1.0833,0.28632,0.15668,0.31939,0.12543,0.15668,1294.9,0.28187,1.537,0.15668,0.10716,9.7204,1.6721,0.11055,0.089086,0.15668,0.28632,0.24125,1321.9890348527397,-0.3194,4.8435,0.43165,0.10716,132.67,2.7513,0.16992,0.11055,1.5254,1.3281,0.44637,0.075613,0.058066,0.15584,0.075613,55.673,45.953,3.3452,0.43329,10.53,0.083849,0.057348,0.38655,0.49057,0.36347,0.38252,0.59635,-16672.0,0.076888,0.45493,0.92311,0.55898,37.55,7.9429,122.47,2.9804,1.9534,1.0
0.041,0.36341,0.080282,1.2209,-40.585,0.041,0.051897,1.6627,1.0216,0.60426,0.051897,0.14281,0.059797,0.051897,830.28,0.43961,2.7517,0.051897,0.019425,49.403,1.0293,0.069764,0.015346,0.051897,0.60426,0.40962,1321.9890348527397,0.14431,3.8596,0.13526,0.019425,50.719,7.1966,0.19197,0.069764,2.6992,173.45369449941683,0.60426,0.026112,0.009308,0.067264,0.026112,60.154,10.751,0.11338,0.22586,50.468,-0.038097,-0.01426,1.2209,0.36341,0.13895,1.0862,1.0862,581.0,0.021102,0.067853,0.9789,0.0,7.3882,33.95,49.648,7.3517,4.8025,1.0
0.001091,0.8516,0.003463,1.0086,-44.467,0.086248,0.001091,0.17429,1.0297,0.14842,0.033243,0.002707,0.025936,0.001091,11639.0,0.031359,1.1743,0.001091,0.001059,53.273,10.36751572321924,-0.14384,0.001059,0.001091,0.13605,0.031359,-4.4737,0.005833,3.6067,0.82524,0.025933,119.13,3.0876,1.4609,-0.20472,1.2772,0.84869,0.45018,-0.19882,0.013751,-0.24011,-0.13969,142.09,88.817,0.007258,0.38674,44.093,-0.16945,-0.16457,0.4772,0.40292,0.32387,0.25003,0.75836,14.0,-0.1989,0.007349,0.97403,2.0331,6.8515,4.1096,142.83,2.5556,1.7346,1.0
0.20613,1.348,-0.56168,0.58331,-108.73,0.20613,0.20613,-0.25814,1.0263,-0.34797,0.20613,0.15292,0.07682,0.20613,2094.2,0.17429,0.74186,0.20613,0.0674,37.941,1.2825,0.20422,0.0674,0.20613,-0.34797,0.17429,1321.9890348527397,-2.6282,3.7717,0.42884,0.0674,165.1,2.2107,0.1515,0.20422,3.2232,173.45369449941683,-0.34797,0.066774,0.035717,0.19018,0.066774,88.094,50.153,0.6484,0.34747,38.939,0.17541,0.057354,0.58331,1.348,0.45234,-1.6282,-1.6282,-3320.1,0.025622,-0.59239,0.97438,0.0,9.6202,7.2777,160.87,2.2688,14.31,1.0
0.29931,0.22698,0.24717,2.0932,-1.322,0.89162,0.39246,2.5163,1.1088,0.57116,0.39246,1.7358,0.12287,0.39246,175.28,2.0823,4.4057,0.39246,0.10202,7.1236,1.0569,0.38412,0.077806,1.1316,0.57116,1.672,1.1072,0.46926,5.5286,0.050332,0.10202,23.788,15.344,1.6923,0.38412,3.8696,453.73,0.57204,0.099853,0.9637,0.016072,0.099853,24.231,17.107,3.9866,1.7611,7.8989,0.30393,0.079007,2.0851,0.2261,0.065173,1.0844,1.086,83479.0,0.098161,0.52404,0.90184,0.001537,51.238,21.336,21.453,17.014,7.3034,0.0
0.13873,0.65187,0.11044,1.2562,-26.785,0.0,0.13873,0.53404,2.2789,0.34813,0.16028,0.32181,0.060877,0.13873,1715.0,0.21282,1.534,0.13873,0.060877,42.282,10.36751572321924,0.19935,0.060877,0.13873,0.33843,0.21282,9.2519,0.2409,3.7125,0.2833,0.069474,86.852,4.8494,3.2071,0.2364,2.29,1.2573,0.56889,0.10374,0.019169,0.109,0.087478,85.413,43.131,0.52552,0.64382,46.09,0.0,0.0,0.83076,0.43111,0.23795,0.75936,1.2409,569.62,0.20498,0.39851,0.92236,0.63414,8.6325,8.4625,69.049,5.2861,4.9709,0.0
0.10956,0.80012,-0.13975,0.8191,-42.891,0.10956,0.14865,0.21633,1.0731,0.17309,0.14865,0.19243,0.058425,0.14865,1445.9,0.25244,1.2498,0.14865,0.042999,24.067,1.1551,0.21691,0.03169,0.14865,0.17309,0.20358,1321.9890348527397,-0.38054,4.282,0.22752,0.042999,87.527,4.1702,0.2711,0.21691,3.4893,14.664,0.2007,0.062744,0.030191,0.097338,0.062744,64.345,40.278,0.48061,0.52402,25.827,0.16358,0.047317,0.79084,0.77251,0.2398,0.47135,0.54652,-2674.8,0.068154,0.63293,0.93185,0.15949,15.166,9.0621,81.561,4.4752,9.414,1.0
0.039659,0.47392,0.20013,1.4597,-54.822,0.039659,0.054421,1.0789,1.0035,0.5113,0.054421,0.12499,0.079998,0.054421,1130.5,0.32286,2.11,0.054421,0.028452,89.899,0.93584,0.04635,0.020734,0.054421,0.5113,0.29171,1321.9890348527397,0.54908,4.094,0.23806,0.028452,83.379,4.3776,0.0978,0.04635,1.9825,4.2668,0.54984,0.024232,0.052462,0.1075,0.024232,116.92,27.017,0.084183,0.37763,90.218,-0.052242,-0.027313,1.341,0.43539,0.22844,1.4028,1.5085,2484.9,0.003532,0.077564,0.99647,0.075365,4.0601,13.51,83.085,4.3931,5.2478,1.0
0.19963,0.43946,0.14919,2.7953,100.87,0.39959,0.24842,1.1584,1.6782,0.50907,0.24842,2.9895,0.42063,0.24842,562.7,0.64866,2.2755,0.24842,0.36656,24.548,1.3194,0.26026,0.29457,0.49253,0.50907,0.53764,6.4448,0.19432,6.0847,0.4594,0.36656,75.107,4.8597,0.59223,0.26026,0.69206,0.52392,0.86543,0.38404,1.5505,0.048663,0.38404,55.711,31.163,4.3799,2.2468,41.197,0.22362,0.32997,0.52857,0.083096,0.20577,0.6631,1.1273,181330.0,0.40412,0.39214,0.59588,0.70001,14.869,11.713,44.755,8.1555,0.88273,0.0
0.02687,0.60123,0.13068,1.2174,-21.687,0.0,0.039905,0.66283,2.3651,0.39851,0.058087,0.066371,0.02881,0.039905,3220.7,0.11333,1.6632,0.039905,0.016872,40.646,10.36751572321924,0.044335,0.011361,0.039905,0.37047,0.091651,2.4383,0.4876,3.2512,0.25336,0.024401,94.375,3.8897,3.8897,0.03968,2.3968,173.45369449941683,0.39851,0.016777,0.014104,0.27617,0.018746,111.64,70.999,0.10202,0.45216,41.107,0.016102,0.006808,1.2174,0.60123,0.25709,1.487,1.487,233.0,0.016837,0.067427,0.9757,0.0,8.98,5.1409,92.786,3.9338,8.8249,1.0
0.28145,0.29544,0.39897,2.4127,7.5535,0.7522,0.35347,1.9984,1.1928,0.59039,0.35347,1.2516,0.19343,0.35347,248.13,1.471,3.3848,0.35347,0.15733,56.453,1.0952,0.35952,0.12527,0.94928,0.59039,1.2272,1.9086,1.2522,4.3966,0.096866,0.15733,54.724,6.6698,1.2169,0.35952,2.2847,25.634,0.60342,0.16002,0.32388,0.022044,0.16002,95.837,39.384,0.80995,1.1823,67.335,0.27841,0.12392,2.3064,0.28241,0.14993,1.853,1.8939,9944.1,0.16161,0.47672,0.83839,0.022063,6.4656,9.2677,45.88,7.9555,7.0516,0.0
-0.063838,0.51042,0.17736,1.3475,-40.794,-0.012852,-0.073529,0.95918,1.9422,0.48958,-0.051758,-0.14406,-0.024909,-0.073529,-3850.9,-0.094784,1.9592,-0.073529,-0.037858,56.505,10.36751572321924,-0.053826,-0.032868,-0.073529,0.47598,-0.075796,-2.4724,0.56804,3.9718,0.2628,-0.030121,92.544,3.9452,3.9452,-0.070917,1.9422,173.45369449941683,0.48958,-0.036513,0.19988,-0.59331,-0.027714,110.08,53.575,-0.21232,0.7584,54.499,-0.078976,-0.040663,1.3475,0.51042,0.25347,1.568,1.568,1662.0,-0.036513,-0.13039,1.048,0.0,6.4596,6.8129,95.923,3.8051,6.2206,1.0
0.21624,0.25835,0.3851,2.5192,-2.0877,0.0,0.26463,2.8707,3.0703,0.74165,0.3543931986262164,1.0439,0.086191,0.26463,356.34,1.0243,3.8707,0.26463,0.086191,47.683,1.0175,0.28933,0.07043,0.49625,0.574,0.83699,11.682,1.0655,3.6936,0.075654,0.089426,37.135,11.048,10.84,0.28022,3.0901,173.45369449941683,0.74165,0.091269,0.10383,0.029764,0.094236,72.788,25.105,0.53912,1.6861,52.277,0.28933,0.094236,2.4718,0.25349,0.090518,2.0521,2.0521,1902.0,0.18847,0.29156,0.8098,0.0,7.6547,14.539,30.136,12.112,8.4952,1.0
0.051957,0.77172,-0.10743,0.75317,-25.193,0.051957,0.072549,0.29413,1.0331,0.22699,0.072549,0.16669,0.054667,0.072549,1881.6,0.19398,1.2958,0.072549,0.026493,9.5609,1.0227,0.090686,0.018973,0.072549,0.22699,0.1673,1321.9890348527397,-0.15982,4.4673,0.28002,0.026493,59.934,6.0901,0.11751,0.090686,2.7491,0.76099,0.56348,0.033116,0.013395,0.15117,0.033116,42.915,33.354,0.72433,0.58836,9.8778,0.013535,0.004943,0.42477,0.43522,0.1642,0.3377,0.8383,-3151.0,0.032083,0.2289,0.96792,1.4824,38.176,10.943,58.011,6.2919,4.074,1.0
0.06558,0.32328,0.15174,2.0205,10.754,0.0,0.082344,2.0933,0.95988,0.67672,0.088391,0.55381,0.14177,0.082344,867.07,0.42096,3.0933,0.082344,0.085786,47.363,10.36751572321924,0.080528,0.068321,0.082344,0.62766,0.3691,13.317,0.2169,4.7232,0.27538,0.0917,62.252,5.8632,2.6967,0.088097,0.95988,2.0595,0.76212,0.091779,0.41486,0.080256,0.083893,90.782,43.419,0.52651,1.1828,52.149,0.026787,0.027907,0.92931,0.14869,0.17055,0.96733,1.0894,8022.1,0.091779,0.096908,0.91513,0.12619,7.7064,8.4066,56.539,6.4557,1.3721,0.0
0.069049,0.68232,0.069829,1.1271,-54.533,0.069049,0.075024,0.42454,1.0538,0.28967,0.075024,0.13651,0.091942,0.075024,1963.4,0.1859,1.4656,0.075024,0.054381,66.094,1.0628,0.064418,0.050049,0.075024,0.28967,0.17714,1321.9890348527397,0.18348,4.7799,0.49038,0.054381,153.22,2.3822,0.09441,0.064418,1.4522,2.7839,0.42243,0.046693,0.029598,0.19299,0.046693,159.57,93.474,0.27639,0.67249,69.65,0.012598,0.009132,0.90778,0.54957,0.41978,0.76113,1.1099,4207.0,0.051048,0.23837,0.94895,0.45829,5.5224,3.9048,145.4,2.5104,3.625,1.0
